"Well","Analyte","Reading"
"G6","H",62
"G6","H",18
"G6","H",96
"G6","H",97
"G6","I",70
"G6","I",67
"G6","I",77
"G6","I",56
"G6","I",52
"G6","I",53
"G6","I",70
"G6","I",63
"G6","I",69
"G6","I",73
"G6","I",57
"G6","I",42
"G6","I",44
"G6","I",69
"G6","J",13
"G6","J",22
"G6","J",26
"G6","J",29
"G6","J",48
"G6","J",37
"G6","J",28
"G6","J",120
"G6","J",25
"G6","J",34
"G6","J",30
"G6","J",29
"G6","J",35
"G6","K",0
"G6","K",0
"G6","K",0
"G6","K",0
"G6","K",1
"G6","K",0
"G6","K",0
"G6","K",0
"G6","K",0
"G6","K",0
"G6","K",0
"G6","K",0
"G6","K",0
"G6","K",1
"G6","K",1
"G6","K",0
"G6","K",0
"G6","L",293
"G6","L",190
"G6","M",53
"G6","M",50
"G6","M",33
"G6","M",58
"G6","M",33
"G6","M",30
"G6","M",39
"G6","M",40
"G6","M",45
"G6","M",50
"G6","M",29
"G6","M",30
"G6","M",30
"G6","M",27
"G6","M",35
"G7","A",4
"G7","A",14
"G7","A",8
"G7","A",5
"G7","A",7
"G7","A",9
"G7","A",18
"G7","A",15
"G7","A",8
"G7","A",18
"G7","A",8
"G7","A",19
"G7","A",8
"G7","A",10
"G7","A",11
"G7","A",16
"G7","A",10
"G7","A",8
"G7","A",17
"G7","A",9
"G7","A",9
"G7","B",136
"G7","B",97
"G7","B",172
"G7","B",70
"G7","B",94
"G7","B",119
"G7","B",76
"G7","B",92
"G7","B",39
"G7","B",64
"G7","B",70
"G7","B",46
"G7","B",74
"G7","B",104
"G7","B",76
"G7","B",99
"G7","B",87
"G7","B",102
"G7","B",76
"G7","B",96
"G7","B",169
"G7","B",78
"G7","B",50
"G7","B",154
"G7","B",119
"G7","B",177
"G7","C",20
"G7","C",13
"G7","C",16
"G7","C",16
"G7","C",31
"G7","C",10
"G7","C",27
"G7","C",24
"G7","C",27
"G7","C",20
"G7","C",15
"G7","C",21
"G7","C",14
"G7","C",8
"G7","C",13
"G7","C",8
"G7","C",11
"G7","C",14
"G7","C",23
"G7","C",22
"G7","C",18
"G7","C",19
"G7","D",772
"G7","D",839
"G7","D",900
"G7","D",845
"G7","D",824
"G7","D",841
"G7","D",784
"G7","D",871
"G7","D",812
"G7","D",885
"G7","D",740
"G7","D",748
"G7","D",826
"G7","D",786
"G7","D",686
"G7","D",786
"G7","E",655
"G7","E",358
"G7","E",272
"G7","E",796
"G7","E",824
"G7","E",747
"G7","E",265
"G7","E",503
"G7","E",230
"G7","E",739
"G7","E",421
"G7","E",586
"G7","E",293
"G7","E",835
"G7","F",7
"G7","F",10
"G7","F",9
"G7","F",8
"G7","F",21
"G7","F",9
"G7","F",8
"G7","F",12
"G7","F",5
"G7","F",10
"G7","F",7
"G7","F",9
"G7","F",11
"G7","F",12
"G7","F",16
"G7","F",8
"G7","F",10
"G7","F",7
"G7","F",8
"G7","F",7
"G7","F",6
"G7","F",8
"G7","F",2
"G7","F",4
"G7","F",8
"G7","F",6
"G7","F",8
"G7","F",11
"G7","F",10
"G7","F",8
"G7","F",9
"G7","G",364
"G7","G",339
"G7","G",676
"G7","G",405
"G7","G",699
"G7","G",723
"G7","G",538
"G7","G",294
"G7","G",276
"G7","G",491
"G7","G",822
"G7","G",799
"G7","G",806
"G7","G",275
"G7","G",524
"G7","G",394
"G7","G",759
"G7","G",643
"G7","G",832
"G7","H",96
"G7","H",82
"G7","H",117
"G7","H",104
"G7","H",97
"G7","H",151
"G7","H",107
"G7","H",125
"G7","H",65
"G7","H",139
"G7","H",151
"G7","H",46
"G7","H",69
"G7","H",123
"G7","H",133
"G7","H",111
"G7","H",108
"G7","H",138
"G7","H",85
"G7","H",175
"G7","H",110
"G7","H",109
"G7","H",28
"G7","H",75
"G7","H",100
"G7","H",66
"G7","H",117
"G7","H",84
"G7","H",90
"G7","H",36
"G7","I",105
"G7","I",80
"G7","I",102
"G7","I",78
"G7","I",89
"G7","I",92
"G7","I",99
"G7","I",82
"G7","I",94
"G7","I",68
"G7","I",75
"G7","I",90
"G7","I",79
"G7","I",101
"G7","I",101
"G7","I",74
"G7","I",78
"G7","I",109
"G7","I",60
"G7","I",89
"G7","I",64
"G7","I",79
"G7","I",66
"G7","I",86
"G7","I",65
"G7","I",62
"G7","J",15
"G7","J",25
"G7","J",33
"G7","J",17
"G7","J",19
"G7","J",15
"G7","J",12
"G7","J",21
"G7","J",21
"G7","J",24
"G7","J",20
"G7","J",28
"G7","J",17
"G7","J",95
"G7","J",25
"G7","J",14
"G7","J",19
"G7","J",32
"G7","J",16
"G7","J",27
"G7","J",13
"G7","J",19
"G7","J",17
"G7","J",13
"G7","J",23
"G7","J",20
"G7","J",17
"G7","J",17
"G7","J",15
"G7","J",16
"G7","J",68
"G7","J",18
"G7","J",15
"G7","J",23
"G7","J",17
"G7","J",19
"G7","J",18
"G7","K",2
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",2
"G7","K",1
"G7","K",0
"G7","K",0
"G7","K",1
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",4
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",8
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",0
"G7","K",2
"G7","K",0
"G7","K",0
"G7","L",664
"G7","L",68
"G7","L",791
"G7","L",208
"G7","L",126
"G7","L",177
"G7","L",484
"G7","L",787
"G7","L",835
"G7","L",468
"G7","L",227
"G7","L",218
"G7","L",421
"G7","M",51
"G7","M",81
"G7","M",129
"G7","M",40
"G7","M",54
"G7","M",61
"G7","M",34
"G7","M",39
"G7","M",26
"G7","M",44
"G7","M",123
"G7","M",58
"G7","M",39
"G7","M",36
"G7","M",34
"G7","M",32
"G7","M",33
"G7","M",178
"G7","M",165
"G7","M",33
"G7","M",37
"G7","M",61
"G7","M",65
"G7","M",68
"G7","M",35
"G7","M",28
"G7","M",25
"G7","M",49
"G7","M",51
"G7","M",36
"G7","M",23
"G7","M",53
"G7","M",38
"G7","M",37
"G7","M",37
"G7","M",23
"G7","M",53
"G7","M",53
"G8","A",8
"G8","A",8
"G8","A",5
"G8","A",7
"G8","B",76
"G8","B",24
"G8","B",78
"G8","B",15
"G8","B",54
"G8","B",52
"G8","B",40
"G8","B",63
"G8","B",67
"G8","B",18
"G8","B",64
"G8","C",4
"G8","C",6
"G8","C",5
"G8","C",8
"G8","C",10
"G8","C",18
"G8","C",7
"G8","C",12
"G8","D",827
"G8","D",873
"G8","D",747
"G8","D",515
"G8","D",810
"G8","E",39
"G8","E",802
"G8","F",3
"G8","F",2
"G8","F",3
"G8","F",3
"G8","F",3
"G8","F",4
"G8","F",4
"G8","F",2
"G8","F",2
"G8","F",2
"G8","F",2
"G8","G",704
"G8","G",846
"G8","G",715
"G8","G",807
"G8","G",712
"G8","G",594
"G8","G",363
"G8","G",872
"G8","H",56
"G8","H",36
"G8","H",14
"G8","H",112
"G8","H",77
"G8","H",72
"G8","H",42
"G8","H",16
"G8","H",14
"G8","I",22
"G8","I",39
"G8","I",28
"G8","I",33
"G8","I",36
"G8","I",25
"G8","I",41
"G8","I",23
"G8","I",19
"G8","I",20
"G8","I",18
"G8","J",4
"G8","J",6
"G8","J",8
"G8","J",9
"G8","J",10
"G8","J",11
"G8","J",18
"G8","J",10
"G8","J",14
"G8","J",10
"G8","J",16
"G8","K",0
"G8","K",0
"G8","K",0
"G8","K",0
"G8","K",0
"G8","K",0
"G8","K",0
"G8","K",0
"G8","L",202
"G8","L",141
"G8","M",103
"G8","M",19
"G8","M",44
"G8","M",40
"G8","M",25
"G8","M",131
"G8","M",53
"G8","M",32
"G8","M",33
"G8","M",30
"G9","A",4
"G9","B",54
"G9","B",97
"G9","B",69
"G9","B",123
"G9","B",101
"G9","B",118
"G9","B",50
"G9","B",102
"G9","B",29
"G9","B",64
"G9","B",93
"G9","B",30
"G9","B",81
"G9","B",101
"G9","C",20
"G9","C",27
"G9","C",20
"G9","C",18
"G9","C",32
"G9","C",16
"G9","C",18
"G9","C",15
"G9","C",14
"G9","C",17
"G9","C",16
"G9","C",24
"G9","C",16
"G9","C",31
"G9","C",30
"G9","C",19
"G9","D",784
"G9","D",865
"G9","E",769
"G9","E",886
"G9","E",822
"G9","E",759
"G9","E",892
"G9","E",851
"G9","E",790
"G9","E",752
"G9","E",800
"G9","F",12
"G9","F",13
"G9","F",10
"G9","F",7
"G9","F",5
"G9","F",3
"G9","F",5
"G9","F",12
"G9","F",783
"G9","F",1
"G9","F",5
"G9","F",0
"G9","F",3
"G9","F",11
"G9","F",10
"G9","F",6
"G9","F",6
"G9","G",868
"G9","G",788
"G9","G",781
"G9","G",827
"G9","H",35
"G9","H",30
"G9","H",102
"G9","H",82
"G9","H",112
"G9","H",138
"G9","H",45
"G9","H",120
"G9","H",84
"G9","H",136
"G9","H",122
"G9","H",91
"G9","H",70
"G9","H",17
"G9","H",106
"G9","H",103
"G9","H",167
"G9","H",49
"G9","I",62
"G9","I",62
"G9","I",51
"G9","I",82
"G9","I",797
"G9","I",58
"G9","I",63
"G9","I",55
"G9","I",70
"G9","I",68
"G9","I",38
"G9","I",60
"G9","I",69
"G9","J",65
"G9","J",58
"G9","J",62
"G9","J",43
"G9","J",107
"G9","J",61
"G9","J",70
"G9","J",65
"G9","J",74
"G9","J",79
"G9","K",0
"G9","K",0
"G9","K",0
"G9","K",0
"G9","K",0
"G9","K",4
"G9","K",0
"G9","K",0
"G9","K",0
"G9","K",0
"G9","K",2
"G9","K",0
"G9","K",0
"G9","K",0
"G9","L",808
"G9","L",420
"G9","L",179
"G9","L",260
"G9","L",433
"G9","L",304
"G9","M",30
"G9","M",63
"G9","M",50
"G9","M",57
"G9","M",37
"G9","M",44
"G9","M",27
"G9","M",49
"G9","M",29
"G10","A",6
"G10","A",8
"G10","A",6
"G10","A",3
"G10","A",5
"G10","A",10
"G10","A",5
"G10","A",4
"G10","A",7
"G10","B",46
"G10","B",47
"G10","B",27
"G10","B",56
"G10","B",68
"G10","B",76
"G10","B",54
"G10","B",93
"G10","B",87
"G10","B",63
"G10","B",10
"G10","B",64
"G10","B",26
"G10","B",35
"G10","B",51
"G10","B",89
"G10","B",41
"G10","B",23
"G10","C",10
"G10","C",8
"G10","C",5
"G10","C",18
"G10","C",19
"G10","C",6
"G10","C",16
"G10","C",6
"G10","C",6
"G10","C",7
"G10","C",3
"G10","C",7
"G10","C",5
"G10","C",5
"G10","C",6
"G10","C",7
"G10","C",5
"G10","D",820
"G10","D",869
"G10","D",847
"G10","D",822
"G10","D",737
"G10","D",774
"G10","D",770
"G10","D",857
"G10","D",711
"G10","E",838
"G10","E",340
"G10","E",141
"G10","E",242
"G10","E",258
"G10","E",793
"G10","F",4
"G10","F",2
"G10","F",3
"G10","F",3
"G10","F",8
"G10","F",4
"G10","F",2
"G10","F",4
"G10","F",2
"G10","F",3
"G10","F",4
"G10","F",5
"G10","G",257
"G10","G",271
"G10","G",119
"G10","G",202
"G10","G",77
"G10","G",342
"G10","G",264
"G10","G",192
"G10","G",411
"G10","G",809
"G10","G",857
"G10","H",62
"G10","H",49
"G10","H",77
"G10","H",42
"G10","H",71
"G10","H",55
"G10","H",58
"G10","H",89
"G10","H",53
"G10","H",83
"G10","H",76
"G10","H",50
"G10","H",69
"G10","H",74
"G10","H",43
"G10","H",75
"G10","H",123
"G10","H",65
"G10","H",85
"G10","H",60
"G10","H",43
"G10","H",77
"G10","H",84
"G10","H",132
"G10","H",87
"G10","H",61
"G10","H",31
"G10","H",109
"G10","H",114
"G10","I",36
"G10","I",34
"G10","I",26
"G10","I",39
"G10","I",35
"G10","I",35
"G10","I",35
"G10","I",16
"G10","I",27
"G10","I",30
"G10","I",30
"G10","I",33
"G10","I",43
"G10","I",30
"G10","I",26
"G10","I",35
"G10","I",33
"G10","I",40
"G10","J",14
"G10","J",19
"G10","J",11
"G10","J",9
"G10","J",18
"G10","J",15
"G10","J",13
"G10","J",17
"G10","J",8
"G10","J",48
"G10","J",12
"G10","J",10
"G10","J",10
"G10","J",8
"G10","J",8
"G10","J",11
"G10","J",22
"G10","J",9
"G10","J",18
"G10","J",15
"G10","J",17
"G10","J",19
"G10","K",0
"G10","K",2
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",0
"G10","K",1
"G10","K",0
"G10","K",0
"G10","K",0
"G10","L",251
"G10","L",224
"G10","L",129
"G10","L",200
"G10","L",94
"G10","L",383
"G10","L",138
"G10","L",342
"G10","L",194
"G10","L",197
"G10","L",325
"G10","M",20
"G10","M",28
"G10","M",34
"G10","M",31
"G10","M",66
"G10","M",31
"G10","M",39
"G10","M",29
"G10","M",90
"G10","M",113
"G10","M",20
"G10","M",17
"G10","M",31
"G10","M",50
"G10","M",30
"H1","C",28
"H1","D",984
"H1","F",10
"H1","F",9
"H1","F",12
"H1","G",808
"H1","G",685
"H1","G",844
"H1","H",91
"H1","H",162
"H1","I",85
"H1","I",125
"H1","I",106
"H1","J",23
"H1","K",3
"H1","K",0
"H1","K",0
"H1","K",2
"H1","L",453
"H1","L",445
"H1","M",37
"H2","A",24
"H2","A",22
"H2","A",15
"H2","A",40
"H2","A",13
"H2","B",76
"H2","B",156
"H2","B",128
"H2","B",148
"H2","B",125
"H2","B",42
"H2","B",67
"H2","B",206
"H2","C",261
"H2","C",227
"H2","C",131
"H2","C",89
"H2","C",112
"H2","D",776
"H2","D",823
"H2","D",911
"H2","D",763
"H2","D",747
"H2","D",873
"H2","D",845
"H2","D",762
"H2","D",846
"H2","D",777
"H2","D",845
"H2","E",488
"H2","E",879
"H2","E",268
"H2","E",788
"H2","F",79
"H2","F",109
"H2","F",63
"H2","F",104
"H2","F",76
"H2","F",75
"H2","F",29
"H2","F",27
"H2","F",24
"H2","F",32
"H2","F",31
"H2","F",20
"H2","F",17
"H2","G",438
"H2","G",819
"H2","G",776
"H2","G",797
"H2","G",839
"H2","G",748
"H2","G",194
"H2","G",771
"H2","G",108
"H2","H",157
"H2","H",116
"H2","H",127
"H2","H",132
"H2","H",170
"H2","H",170
"H2","H",85
"H2","H",128
"H2","I",844
"H2","I",194
"H2","I",265
"H2","I",231
"H2","I",178
"H2","I",165
"H2","I",211
"H2","J",184
"H2","J",76
"H2","J",79
"H2","J",74
"H2","J",65
"H2","J",70
"H2","J",52
"H2","J",87
"H2","J",71
"H2","J",63
"H2","J",76
"H2","J",77
"H2","J",45
"H2","J",44
"H2","K",0
"H2","K",0
"H2","K",0
"H2","K",0
"H2","K",0
"H2","K",1
"H2","K",2
"H2","K",4
"H2","L",498
"H2","L",817
"H2","L",311
"H2","L",315
"H2","L",406
"H2","L",290
"H2","M",120
"H2","M",47
"H2","M",49
"H2","M",52
"H2","M",27
"H2","M",26
"H2","M",42
"H2","M",40
"H2","M",98
"H2","M",59
"H2","M",45
"H2","M",86
"H2","M",64
"H2","M",51
"H3","A",38
"H3","A",9
"H3","A",3
"H3","A",23
"H3","A",50
"H3","A",10
"H3","A",7
"H3","A",10
"H3","A",1
"H3","A",11
"H3","A",13
"H3","A",15
"H3","A",6
"H3","A",7
"H3","A",3
"H3","B",203
"H3","B",146
"H3","B",121
"H3","B",118
"H3","B",160
"H3","B",149
"H3","B",228
"H3","B",134
"H3","B",174
"H3","B",236
"H3","B",179
"H3","B",32
"H3","B",122
"H3","B",61
"H3","B",81
"H3","B",93
"H3","B",107
"H3","B",64
"H3","B",86
"H3","B",60
"H3","B",143
"H3","B",129
"H3","B",87
"H3","B",165
"H3","B",167
"H3","B",161
"H3","B",187
"H3","B",168
"H3","B",81
"H3","B",7
"H3","C",39
"H3","C",19
"H3","C",12
"H3","C",32
"H3","C",15
"H3","C",21
"H3","C",15
"H3","C",10
"H3","C",16
"H3","C",35
"H3","C",20
"H3","C",27
"H3","C",18
"H3","C",21
"H3","C",25
"H3","D",823
"H3","D",780
"H3","D",741
"H3","D",798
"H3","D",894
"H3","D",716
"H3","D",800
"H3","D",929
"H3","D",749
"H3","D",783
"H3","D",306
"H3","D",826
"H3","E",136
"H3","E",615
"H3","E",340
"H3","E",121
"H3","E",769
"H3","E",723
"H3","E",800
"H3","E",770
"H3","E",626
"H3","E",764
"H3","E",583
"H3","E",738
"H3","E",848
"H3","E",766
"H3","F",10
"H3","F",11
"H3","F",19
"H3","F",13
"H3","F",11
"H3","F",6
"H3","F",8
"H3","F",9
"H3","F",11
"H3","F",15
"H3","F",9
"H3","F",11
"H3","F",11
"H3","F",14
"H3","F",10
"H3","F",8
"H3","F",5
"H3","F",28
"H3","F",16
"H3","F",11
"H3","F",16
"H3","F",13
"H3","F",8
"H3","F",15
"H3","F",10
"H3","F",17
"H3","F",13
"H3","F",11
"H3","F",12
"H3","F",8
"H3","F",11
"H3","G",775
"H3","G",821
"H3","G",549
"H3","G",810
"H3","G",879
"H3","G",845
"H3","G",451
"H3","G",419
"H3","G",847
"H3","G",472
"H3","H",161
"H3","H",131
"H3","H",133
"H3","H",172
"H3","H",205
"H3","H",70
"H3","H",156
"H3","H",129
"H3","H",170
"H3","H",280
"H3","H",164
"H3","H",188
"H3","H",76
"H3","H",155
"H3","H",160
"H3","H",224
"H3","H",178
"H3","H",140
"H3","H",162
"H3","H",143
"H3","H",191
"H3","H",79
"H3","I",113
"H3","I",111
"H3","I",118
"H3","I",106
"H3","I",74
"H3","I",100
"H3","I",84
"H3","I",104
"H3","I",93
"H3","I",105
"H3","I",97
"H3","I",97
"H3","I",94
"H3","I",53
"H3","I",87
"H3","I",122
"H3","I",109
"H3","I",103
"H3","I",131
"H3","I",124
"H3","I",88
"H3","I",92
"H3","I",99
"H3","I",95
"H3","J",21
"H3","J",23
"H3","J",25
"H3","J",36
"H3","J",20
"H3","J",22
"H3","J",16
"H3","J",28
"H3","J",22
"H3","J",21
"H3","J",23
"H3","J",16
"H3","J",29
"H3","J",62
"H3","J",16
"H3","J",17
"H3","J",21
"H3","J",25
"H3","J",28
"H3","J",26
"H3","J",14
"H3","J",33
"H3","J",18
"H3","J",18
"H3","J",22
"H3","J",26
"H3","J",29
"H3","J",32
"H3","J",18
"H3","J",18
"H3","J",18
"H3","J",29
"H3","J",19
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",0
"H3","K",3
"H3","K",0
"H3","K",3
"H3","K",3
"H3","K",1
"H3","K",2
"H3","K",0
"H3","K",0
"H3","K",0
"H3","L",405
"H3","L",164
"H3","L",154
"H3","L",326
"H3","L",273
"H3","M",32
"H3","M",38
"H3","M",43
"H3","M",45
"H3","M",44
"H3","M",30
"H3","M",46
"H3","M",22
"H3","M",71
"H3","M",79
"H3","M",26
"H3","M",132
"H3","M",47
"H3","M",55
"H3","M",27
"H4","A",6
"H4","A",17
"H4","A",7
"H4","A",7
"H4","A",6
"H4","A",4
"H4","A",3
"H4","A",9
"H4","A",6
"H4","A",22
"H4","A",6
"H4","A",6
"H4","A",6
"H4","A",19
"H4","A",26
"H4","A",5
"H4","A",6
"H4","A",5
"H4","A",13
"H4","A",7
"H4","A",6
"H4","A",4
"H4","B",33
"H4","B",92
"H4","B",73
"H4","B",74
"H4","B",103
"H4","B",26
"H4","B",77
"H4","B",69
"H4","B",70
"H4","B",20
"H4","B",72
"H4","B",62
"H4","B",116
"H4","B",93
"H4","B",64
"H4","B",87
"H4","B",109
"H4","B",102
"H4","B",41
"H4","B",89
"H4","B",67
"H4","B",65
"H4","B",78
"H4","B",110
"H4","B",76
"H4","B",65
"H4","B",104
"H4","B",38
"H4","B",98
"H4","B",53
"H4","B",86
"H4","B",47
"H4","B",58
"H4","B",80
"H4","B",120
"H4","B",74
"H4","B",113
"H4","B",50
"H4","B",19
"H4","B",41
"H4","C",12
"H4","C",10
"H4","C",17
"H4","C",5
"H4","C",7
"H4","C",10
"H4","C",43
"H4","C",6
"H4","C",8
"H4","C",7
"H4","C",7
"H4","C",5
"H4","C",5
"H4","C",16
"H4","C",10
"H4","C",8
"H4","C",6
"H4","C",9
"H4","C",10
"H4","C",4
"H4","C",4
"H4","C",10
"H4","C",12
"H4","C",9
"H4","C",9
"H4","D",749
"H4","D",713
"H4","D",772
"H4","D",836
"H4","D",801
"H4","D",844
"H4","D",882
"H4","D",842
"H4","D",723
"H4","D",784
"H4","D",746
"H4","D",749
"H4","D",760
"H4","D",911
"H4","D",820
"H4","D",680
"H4","D",795
"H4","D",756
"H4","D",706
"H4","D",819
"H4","D",896
"H4","D",813
"H4","E",252
"H4","E",268
"H4","E",198
"H4","E",359
"H4","E",256
"H4","E",279
"H4","E",394
"H4","E",248
"H4","E",264
"H4","E",439
"H4","E",581
"H4","E",237
"H4","E",341
"H4","E",413
"H4","E",120
"H4","E",311
"H4","E",242
"H4","E",285
"H4","E",330
"H4","E",389
"H4","F",8
"H4","F",6
"H4","F",6
"H4","F",6
"H4","F",9
"H4","F",7
"H4","F",7
"H4","F",5
"H4","F",6
"H4","F",10
"H4","F",9
"H4","F",8
"H4","F",8
"H4","F",5
"H4","F",7
"H4","F",3
"H4","F",3
"H4","F",7
"H4","F",6
"H4","F",7
"H4","F",5
"H4","F",11
"H4","F",7
"H4","F",5
"H4","F",8
"H4","F",8
"H4","F",9
"H4","F",14
"H4","F",7
"H4","F",6
"H4","G",288
"H4","G",225
"H4","G",320
"H4","G",225
"H4","G",265
"H4","G",274
"H4","G",221
"H4","G",364
"H4","G",320
"H4","G",327
"H4","G",215
"H4","G",286
"H4","G",135
"H4","G",167
"H4","G",208
"H4","G",164
"H4","G",242
"H4","G",267
"H4","G",174
"H4","G",324
"H4","G",356
"H4","G",225
"H4","G",152
"H4","G",284
"H4","G",176
"H4","G",246
"H4","G",305
"H4","G",163
"H4","H",70
"H4","H",83
"H4","H",166
"H4","H",136
"H4","H",85
"H4","H",125
"H4","H",92
"H4","H",126
"H4","H",130
"H4","H",65
"H4","H",76
"H4","H",127
"H4","H",97
"H4","H",103
"H4","H",141
"H4","H",185
"H4","H",80
"H4","H",95
"H4","H",92
"H4","H",42
"H4","H",138
"H4","H",45
"H4","H",87
"H4","H",64
"H4","H",102
"H4","I",67
"H4","I",68
"H4","I",49
"H4","I",53
"H4","I",62
"H4","I",48
"H4","I",61
"H4","I",64
"H4","I",98
"H4","I",60
"H4","I",55
"H4","I",57
"H4","I",53
"H4","I",61
"H4","I",48
"H4","I",36
"H4","I",59
"H4","I",52
"H4","I",42
"H4","I",63
"H4","I",38
"H4","I",16
"H4","I",47
"H4","I",40
"H4","I",45
"H4","I",68
"H4","I",57
"H4","I",23
"H4","I",46
"H4","I",74
"H4","I",57
"H4","I",59
"H4","I",37
"H4","I",43
"H4","I",48
"H4","I",30
"H4","I",38
"H4","I",58
"H4","J",10
"H4","J",10
"H4","J",23
"H4","J",19
"H4","J",15
"H4","J",9
"H4","J",9
"H4","J",11
"H4","J",9
"H4","J",9
"H4","J",12
"H4","J",10
"H4","J",9
"H4","J",10
"H4","J",12
"H4","J",7
"H4","J",9
"H4","J",6
"H4","J",6
"H4","J",10
"H4","J",8
"H4","J",7
"H4","J",16
"H4","J",10
"H4","J",7
"H4","J",12
"H4","J",10
"H4","J",10
"H4","J",10
"H4","J",11
"H4","J",8
"H4","J",16
"H4","J",20
"H4","J",7
"H4","J",12
"H4","J",8
"H4","J",9
"H4","J",10
"H4","K",2
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",2
"H4","K",0
"H4","K",2
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",1
"H4","K",7
"H4","K",0
"H4","K",0
"H4","K",1
"H4","K",2
"H4","K",2
"H4","K",0
"H4","K",0
"H4","K",0
"H4","K",0
"H4","L",424
"H4","L",325
"H4","L",245
"H4","L",239
"H4","L",99
"H4","L",260
"H4","L",257
"H4","L",136
"H4","L",188
"H4","L",345
"H4","L",260
"H4","L",236
"H4","L",235
"H4","L",221
"H4","L",268
"H4","L",440
"H4","L",445
"H4","L",182
"H4","M",26
"H4","M",22
"H4","M",63
"H4","M",27
"H4","M",48
"H4","M",30
"H4","M",35
"H4","M",22
"H4","M",33
"H4","M",27
"H4","M",25
"H4","M",33
"H4","M",42
"H4","M",23
"H4","M",34
"H4","M",29
"H4","M",45
"H4","M",37
"H4","M",30
"H4","M",24
"H4","M",63
"H4","M",30
"H4","M",21
"H4","M",36
"H4","M",55
"H5","A",7
"H5","A",17
"H5","A",46
"H5","A",13
"H5","A",8
"H5","A",7
"H5","B",337
"H5","B",418
"H5","B",147
"H5","B",119
"H5","B",75
"H5","B",160
"H5","B",143
"H5","B",261
"H5","B",79
"H5","B",143
"H5","B",320
"H5","B",33
"H5","B",28
"H5","C",12
"H5","C",18
"H5","C",11
"H5","D",793
"H5","D",850
"H5","D",753
"H5","D",777
"H5","D",787
"H5","D",770
"H5","D",788
"H5","D",926
"H5","D",740
"H5","E",349
"H5","E",808
"H5","E",440
"H5","E",246
"H5","E",434
"H5","F",60
"H5","F",50
"H5","F",18
"H5","F",13
"H5","F",13
"H5","F",12
"H5","F",9
"H5","F",11
"H5","F",22
"H5","F",7
"H5","F",18
"H5","F",15
"H5","F",7
"H5","F",8
"H5","G",827
"H5","G",467
"H5","G",177
"H5","G",877
"H5","G",877
"H5","G",333
"H5","G",771
"H5","H",818
"H5","H",79
"H5","H",160
"H5","H",66
"H5","H",113
"H5","H",105
"H5","I",91
"H5","I",97
"H5","I",68
"H5","I",39
"H5","I",102
"H5","J",50
"H5","J",13
"H5","J",24
"H5","J",25
"H5","J",22
"H5","J",16
"H5","J",13
"H5","J",26
"H5","J",26
"H5","K",1
"H5","K",0
"H5","K",0
"H5","K",0
"H5","K",0
"H5","K",0
"H5","L",753
"H5","L",408
"H5","L",402
"H5","L",189
"H5","L",574
"H5","L",322
"H5","L",329
"H5","M",36
"H5","M",60
"H5","M",84
"H5","M",33
"H5","M",28
"H5","M",41
"H5","M",98
"H5","M",95
"H5","M",262
"H5","M",20
"H6","A",6
"H6","A",3
"H6","A",8
"H6","A",5
"H6","A",3
"H6","A",5
"H6","A",7
"H6","B",112
"H6","B",28
"H6","B",98
"H6","B",32
"H6","B",61
"H6","B",49
"H6","B",113
"H6","B",78
"H6","C",15
"H6","C",12
"H6","C",13
"H6","C",21
"H6","C",19
"H6","C",14
"H6","C",11
"H6","C",11
"H6","C",23
"H6","C",11
"H6","C",10
"H6","C",11
"H6","D",851
"H6","D",954
"H6","D",838
"H6","D",709
"H6","D",802
"H6","D",848
"H6","D",798
"H6","D",830
"H6","D",861
"H6","E",528
"H6","F",6
"H6","F",7
"H6","F",9
"H6","F",8
"H6","F",8
"H6","F",10
"H6","F",8
"H6","F",8
"H6","G",375
"H6","G",378
"H6","G",329
"H6","G",494
"H6","H",69
"H6","H",96
"H6","H",98
"H6","H",81
"H6","H",100
"H6","H",66
"H6","H",72
"H6","H",78
"H6","H",81
"H6","H",70
"H6","H",130
"H6","H",33
"H6","H",113
"H6","I",71
"H6","I",93
"H6","I",54
"H6","I",47
"H6","I",53
"H6","I",68
"H6","I",60
"H6","I",52
"H6","I",51
"H6","I",56
"H6","I",56
"H6","I",69
"H6","I",64
"H6","I",72
"H6","I",58
"H6","I",56
"H6","I",43
"H6","J",12
"H6","J",32
"H6","J",14
"H6","J",9
"H6","J",11
"H6","J",10
"H6","J",11
"H6","J",10
"H6","J",18
"H6","J",10
"H6","J",15
"H6","K",2
